source_path,unit_type,source_heading,source_field,source_value,level,start_line,end_line,raw_source,classification,detailed_content,destination_repository,destination_path,destination_heading,transformation,preservation_status,review_notes
docs/patterns/registry-and-blueprint.md,markdown-atx-heading,Contexto,,Contexto,2,24,27,## Contexto,concept-or-structure,"## Contexto

Organizações com múltiplas plataformas, SaaS, low/no-code e pro-code, onde agentes podem ser criados fora de um pipeline único.",ai-agent-governance-framework-next,toolkit/patterns/registry-and-blueprint.md,Contexto,move-and-align-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
docs/patterns/registry-and-blueprint.md,markdown-atx-heading,Forças e trade-offs,,Forças e trade-offs,2,28,36,## Forças e trade-offs,concept-or-structure,"## Forças e trade-offs

- schema mínimo versus informação suficiente;
- source of truth versus fontes distribuídas;
- atualização automática versus declaração humana;
- discovery versus exposição indevida;
- cobertura versus confidence;
- versionamento técnico versus identidade estável do agente.",ai-agent-governance-framework-next,toolkit/patterns/registry-and-blueprint.md,Forças e trade-offs,move-and-align-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
docs/patterns/registry-and-blueprint.md,markdown-atx-heading,Solução,,Solução,2,37,45,## Solução,concept-or-structure,"## Solução

Use dois objetos relacionados:

- **Registry record:** identidade estável, finalidade, owners, status, tier, alcance, lifecycle e evidence links.
- **Agent blueprint:** versão técnica com modelos, prompts, dados, identidade, memory, tools, permissions, trust boundaries, runtime e failure modes.

O registry aponta para a versão ativa do blueprint e preserva histórico de decisões.",ai-agent-governance-framework-next,toolkit/patterns/registry-and-blueprint.md,Solução,move-and-align-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
docs/patterns/registry-and-blueprint.md,markdown-atx-heading,Estrutura e participantes,,Estrutura e participantes,2,46,60,## Estrutura e participantes,concept-or-structure,"## Estrutura e participantes

```mermaid
flowchart LR
    S[Platform sources] --> R[Reconciliation]
    H[Owner declarations] --> R
    R --> G[Enterprise registry]
    G --> B[Versioned blueprint]
    G --> E[Evidence package]
    G --> D[Discovery catalog]
    G --> L[Lifecycle workflows]
```

Participantes: registry owner, platform owners, business/technical owners, domain authorities, Run Authority e audit.",ai-agent-governance-framework-next,toolkit/patterns/registry-and-blueprint.md,Estrutura e participantes,move-and-align-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
docs/patterns/registry-and-blueprint.md,markdown-atx-heading,Fluxo operacional,,Fluxo operacional,2,61,71,## Fluxo operacional,procedure,"## Fluxo operacional

1. detectar ou declarar o agente;
2. criar ID estável e status `discovered`;
3. confirmar owners e finalidade;
4. vincular blueprint/version;
5. classificar tier e missing evidence;
6. aprovar, condicionar, bloquear ou sunset;
7. reconciliar mudanças;
8. executar attestation.",ai-agent-governance-framework-next,toolkit/patterns/registry-and-blueprint.md,Fluxo operacional,move-and-align-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
docs/patterns/registry-and-blueprint.md,markdown-atx-heading,Controles obrigatórios,,Controles obrigatórios,2,72,83,## Controles obrigatórios,requirement-control,"## Controles obrigatórios

- IDs estáveis e versões separadas;
- business e technical owner;
- source e last-seen;
- lifecycle state machine;
- risk tier e red flags;
- links para blueprint, controls e evidence;
- reconciliation e conflict policy;
- orphan/expiry detection;
- acesso por role e data classification.",ai-agent-governance-framework-next,toolkit/patterns/registry-and-blueprint.md,Controles obrigatórios,move-and-align-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
docs/patterns/registry-and-blueprint.md,markdown-atx-heading,Evidências esperadas,,Evidências esperadas,2,84,92,## Evidências esperadas,evidence-artifact,"## Evidências esperadas

- records que validam contra schema;
- history de owner/status/version;
- reconciliation report;
- blueprint atual e diff material;
- attestation;
- sunset/revocation record.",ai-agent-governance-framework-next,toolkit/patterns/registry-and-blueprint.md,Evidências esperadas,move-and-align-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
docs/patterns/registry-and-blueprint.md,markdown-atx-heading,Métricas,,Métricas,2,93,101,## Métricas,metric,"## Métricas

- coverage por source;
- ownerless e stale records;
- time-to-register;
- conflicts não resolvidos;
- agents ativos sem blueprint/evidence;
- duplicates e sunset backlog.",ai-agent-governance-framework-next,toolkit/patterns/registry-and-blueprint.md,Métricas,move-and-align-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
docs/patterns/registry-and-blueprint.md,markdown-atx-heading,Consequências,,Consequências,2,102,107,## Consequências,concept-or-structure,"## Consequências

**Positivas:** visibilidade acionável, traceability e integração de lifecycle.

**Custos:** reconciliation, stewardship e governança de schema.",ai-agent-governance-framework-next,toolkit/patterns/registry-and-blueprint.md,Consequências,move-and-align-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
docs/patterns/registry-and-blueprint.md,markdown-atx-heading,Limitações,,Limitações,2,108,111,## Limitações,exception-limitation,"## Limitações

Não substitui policy, enforcement, assurance ou runtime monitoring. Um registro correto pode apontar para um sistema inseguro.",ai-agent-governance-framework-next,toolkit/patterns/registry-and-blueprint.md,Limitações,move-and-align-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
docs/patterns/registry-and-blueprint.md,markdown-atx-heading,Antipatterns relacionados,,Antipatterns relacionados,2,112,118,## Antipatterns relacionados,risk-failure-mode,"## Antipatterns relacionados

- registry decorativo;
- spreadsheet como source único sem reconciliation;
- blueprint monolítico nunca atualizado;
- discovery catalog usado como approval.",ai-agent-governance-framework-next,toolkit/patterns/registry-and-blueprint.md,Antipatterns relacionados,move-and-align-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
docs/patterns/registry-and-blueprint.md,markdown-atx-heading,Exemplo vendor-neutral,,Exemplo vendor-neutral,2,119,122,## Exemplo vendor-neutral,example,"## Exemplo vendor-neutral

Um agente recebe `agent-042` no registry. A versão `3.2` do blueprint registra um novo MCP server e scope de escrita. O change trigger reabre threat model e release gate; o registry mantém o mesmo ID e aponta para a versão aprovada.",ai-agent-governance-framework-next,toolkit/patterns/registry-and-blueprint.md,Exemplo vendor-neutral,move-and-align-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
docs/patterns/registry-and-blueprint.md,markdown-atx-heading,Mappings de implementação,,Mappings de implementação,2,123,132,## Mappings de implementação,reference,"## Mappings de implementação

- CMDB/service catalog + schema extension;
- data catalog + registry específico;
- graph database;
- control-plane de fornecedor;
- Git + JSON/YAML para menor escala.

A escolha não altera os campos e evidence outcomes do pattern.",ai-agent-governance-framework-next,toolkit/patterns/registry-and-blueprint.md,Mappings de implementação,move-and-align-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
docs/patterns/registry-and-blueprint.md,markdown-atx-heading,Patterns relacionados,,Patterns relacionados,2,133,137,## Patterns relacionados,concept-or-structure,"## Patterns relacionados

- [Risk-Tiered Governance](risk-tiered-governance.md)
- [Lifecycle Attestation and Sunset](lifecycle-attestation-and-sunset.md)
- [Evidence Package as Code](evidence-package-as-code.md)",ai-agent-governance-framework-next,toolkit/patterns/registry-and-blueprint.md,Patterns relacionados,move-and-align-links,mapped,Exact source section preserved after complete file reading; destination must preserve all information and source provenance.
